Candidat_ID,Sexe,Age,Annees_Experience,Mention_Bac,Mention_Licence,Specialite_Licence,Diplome_Superieur,Langues_Parlees,Connaissance_Softwares,experience_management,Stage_Effectue,Recrute
1970,H,21,6,Assez Bien,Très Bien,Gestion,Licence,1,4,5,1,1
1971,H,40,9,Assez Bien,Bien,Droit,Doctorat,4,4,8,0,1
1972,H,32,11,Passable,Passable,Marketing,Licence,4,3,6,0,1
1973,F,28,5,Très Bien,Passable,Informatique,Licence,1,1,3,0,0
1974,F,29,13,Bien,Très Bien,Informatique,Master,2,5,13,1,1
1975,H,33,3,Passable,Très Bien,Informatique,Bac,4,3,2,0,0
1976,F,31,9,Bien,Passable,Marketing,Licence,2,4,6,0,0
1977,F,22,4,Passable,Assez Bien,Sciences,Bac,3,3,0,1,1
1978,H,24,13,Passable,Assez Bien,Informatique,Doctorat,1,4,5,0,0
1979,F,26,3,Bien,Bien,Informatique,Bac,3,2,0,1,0
1980,F,25,2,Passable,Assez Bien,Marketing,Master,2,3,0,1,0
1981,F,22,4,Assez Bien,Assez Bien,Droit,Bac,1,5,2,0,0
1982,F,26,9,Bien,Passable,Informatique,Licence,2,5,0,1,1
1983,F,29,3,Passable,Assez Bien,Informatique,Master,3,5,0,0,0
1984,F,34,5,Passable,Assez Bien,Informatique,Master,4,4,2,1,1
1985,F,21,2,Assez Bien,Passable,Gestion,Licence,4,5,0,1,1
1986,H,39,9,Bien,Bien,Gestion,Licence,1,3,3,1,1
1987,H,21,1,Assez Bien,Assez Bien,Sciences,Master,4,3,0,0,0
1988,H,32,2,Très Bien,Passable,Informatique,Bac,2,4,2,0,0
1989,F,22,2,Très Bien,Bien,Sciences,Bac,3,3,2,0,0
1990,H,34,0,Très Bien,Bien,Sciences,Licence,3,4,0,0,1
1991,H,38,1,Passable,Assez Bien,Marketing,Licence,3,5,1,1,1
1992,F,30,12,Assez Bien,Assez Bien,Sciences,Licence,4,5,6,1,1
1993,F,26,1,Bien,Passable,Droit,Bac,2,1,1,0,0
1994,F,30,12,Passable,Assez Bien,Gestion,Doctorat,2,4,11,0,0
1995,H,33,14,Assez Bien,Passable,Informatique,Licence,4,3,14,1,1
1996,F,37,7,Passable,Passable,Sciences,Licence,1,1,0,0,1
1997,F,29,15,Assez Bien,Passable,Informatique,Master,3,5,6,1,0
1998,F,36,5,Passable,Assez Bien,Marketing,Bac,1,5,1,1,1
1999,F,22,6,Passable,Bien,Gestion,Bac,3,3,3,1,0
2000,H,39,6,Passable,Passable,Informatique,Licence,1,2,6,0,0
2001,H,36,13,Très Bien,Passable,Informatique,Licence,3,2,9,0,1
2002,F,22,15,Bien,Très Bien,Droit,Master,1,3,4,0,1
2003,F,25,7,Bien,Bien,Gestion,Bac,3,4,6,0,1
2004,F,32,6,Bien,Assez Bien,Gestion,Licence,4,5,3,1,0
2005,F,35,9,Très Bien,Passable,Gestion,Bac,4,4,8,1,1
2006,H,35,8,Très Bien,Très Bien,Marketing,Doctorat,1,4,1,0,1
2007,F,22,5,Très Bien,Assez Bien,Droit,Bac,2,4,2,1,0
2008,F,32,3,Très Bien,Bien,Marketing,Bac,4,3,1,1,1
2009,H,29,3,Assez Bien,Bien,Droit,Master,3,2,1,1,1
2010,H,28,13,Bien,Assez Bien,Droit,Doctorat,2,2,0,0,1
2011,F,21,8,Passable,Très Bien,Droit,Master,1,3,2,1,1
2012,H,28,7,Bien,Bien,Droit,Bac,3,4,4,1,0
2013,H,29,3,Bien,Assez Bien,Droit,Bac,3,4,1,0,0
2014,H,36,8,Assez Bien,Bien,Droit,Licence,1,4,3,0,1
2015,F,23,11,Assez Bien,Bien,Gestion,Bac,4,5,4,0,0
2016,F,29,5,Passable,Assez Bien,Marketing,Doctorat,3,3,4,1,1
2017,F,34,12,Assez Bien,Passable,Sciences,Doctorat,2,3,3,1,1
2018,F,33,7,Bien,Bien,Informatique,Bac,2,1,6,0,1
2019,F,33,11,Bien,Passable,Gestion,Doctorat,1,3,3,0,0
2020,H,35,12,Assez Bien,Bien,Marketing,Bac,3,4,8,1,0
2021,H,27,13,Passable,Assez Bien,Sciences,Master,2,5,8,0,1
2022,F,36,5,Très Bien,Bien,Sciences,Bac,1,5,2,1,1
2023,F,36,7,Assez Bien,Très Bien,Informatique,Bac,1,3,2,0,0
2024,F,36,7,Assez Bien,Passable,Marketing,Bac,3,4,1,1,0
2025,H,36,9,Très Bien,Assez Bien,Gestion,Licence,2,1,5,1,1
2026,F,23,10,Assez Bien,Très Bien,Sciences,Master,3,2,8,0,1
2027,F,36,5,Très Bien,Assez Bien,Informatique,Master,4,1,0,1,0
2028,F,26,13,Assez Bien,Très Bien,Informatique,Doctorat,2,1,3,0,0
2029,H,36,7,Bien,Passable,Gestion,Bac,1,2,7,1,0
2030,H,27,3,Assez Bien,Très Bien,Informatique,Licence,1,2,0,1,1
2031,H,29,4,Très Bien,Passable,Marketing,Licence,3,1,0,1,1
2032,H,25,15,Bien,Bien,Informatique,Licence,3,1,13,1,1
2033,F,33,1,Assez Bien,Passable,Droit,Bac,1,1,1,1,1
2034,F,39,6,Passable,Bien,Gestion,Master,4,1,2,0,0
2035,F,38,9,Passable,Très Bien,Sciences,Doctorat,3,2,4,1,1
2036,F,21,2,Bien,Bien,Droit,Doctorat,3,5,1,1,0
2037,F,35,5,Passable,Bien,Gestion,Bac,1,4,5,1,0
2038,F,26,8,Passable,Passable,Droit,Bac,4,5,3,1,0
2039,F,39,14,Bien,Assez Bien,Sciences,Master,4,2,14,1,0
2040,F,38,0,Passable,Très Bien,Informatique,Licence,1,2,0,1,0
2041,H,34,11,Bien,Passable,Sciences,Bac,2,4,7,0,0
2042,F,25,13,Assez Bien,Assez Bien,Gestion,Licence,4,4,5,1,0
2043,H,27,5,Assez Bien,Assez Bien,Gestion,Bac,3,4,2,1,0
2044,F,28,8,Assez Bien,Très Bien,Gestion,Doctorat,4,1,6,1,0
2045,F,26,15,Très Bien,Assez Bien,Gestion,Doctorat,2,1,0,1,1
2046,H,24,15,Bien,Assez Bien,Sciences,Doctorat,3,2,15,1,0
2047,F,30,7,Passable,Assez Bien,Gestion,Master,3,5,6,1,1
2048,H,20,13,Assez Bien,Bien,Gestion,Licence,1,1,7,1,0
2049,H,38,7,Assez Bien,Assez Bien,Gestion,Bac,1,2,1,1,1
2050,F,38,8,Assez Bien,Bien,Sciences,Bac,1,3,8,1,0
2051,H,26,7,Assez Bien,Très Bien,Informatique,Licence,2,1,2,1,1
2052,F,32,7,Passable,Passable,Gestion,Licence,3,3,7,0,1
2053,F,26,4,Assez Bien,Bien,Gestion,Doctorat,4,5,3,0,1
2054,F,33,12,Passable,Assez Bien,Marketing,Doctorat,3,3,1,0,1
2055,F,40,9,Passable,Bien,Droit,Bac,4,5,4,1,0
2056,H,40,12,Très Bien,Bien,Gestion,Master,1,1,8,0,1
2057,H,21,5,Assez Bien,Bien,Informatique,Licence,2,2,4,1,1
2058,H,39,14,Très Bien,Bien,Droit,Licence,2,3,2,1,0
2059,F,40,4,Très Bien,Bien,Marketing,Doctorat,1,4,0,1,0
2060,F,34,13,Passable,Bien,Sciences,Licence,3,5,9,0,1
2061,H,20,15,Bien,Bien,Gestion,Licence,1,3,8,0,1
2062,H,24,15,Passable,Bien,Sciences,Master,2,1,8,1,0
2063,H,25,8,Très Bien,Assez Bien,Droit,Bac,1,5,1,1,1
2064,H,23,7,Passable,Passable,Gestion,Licence,4,5,1,1,0
2065,F,21,10,Assez Bien,Passable,Sciences,Doctorat,3,3,0,1,0
2066,F,20,4,Très Bien,Passable,Marketing,Master,3,3,3,0,0
2067,F,37,1,Passable,Passable,Informatique,Master,3,2,1,1,1
2068,H,38,4,Assez Bien,Passable,Droit,Doctorat,2,3,2,0,0
2069,F,37,15,Très Bien,Très Bien,Informatique,Master,4,1,9,1,1
2070,F,24,8,Assez Bien,Bien,Gestion,Bac,4,4,2,0,1
2071,F,29,15,Très Bien,Très Bien,Gestion,Doctorat,3,5,10,0,1
2072,F,36,2,Bien,Bien,Informatique,Master,2,4,1,1,1
2073,H,24,14,Assez Bien,Bien,Droit,Bac,4,3,0,0,0
2074,F,30,13,Bien,Assez Bien,Sciences,Licence,2,2,4,1,1
2075,H,37,5,Bien,Assez Bien,Droit,Doctorat,4,1,3,1,0
2076,F,32,7,Assez Bien,Passable,Marketing,Bac,2,4,3,1,1
2077,F,22,12,Bien,Bien,Informatique,Master,3,5,11,1,0
2078,H,20,9,Bien,Assez Bien,Marketing,Doctorat,1,5,5,1,1
2079,F,28,10,Passable,Assez Bien,Sciences,Bac,3,3,1,1,1
2080,H,40,9,Très Bien,Assez Bien,Gestion,Bac,4,4,7,0,0
2081,H,23,10,Très Bien,Bien,Droit,Licence,1,4,2,1,1
2082,F,36,7,Assez Bien,Assez Bien,Marketing,Licence,3,4,5,0,1
2083,F,31,11,Très Bien,Passable,Gestion,Master,4,1,7,1,0
2084,F,32,4,Passable,Bien,Informatique,Bac,2,5,1,0,0
2085,H,37,10,Bien,Très Bien,Gestion,Doctorat,1,3,6,0,1
2086,H,23,11,Passable,Bien,Droit,Master,3,3,6,0,0
2087,H,40,10,Passable,Passable,Gestion,Bac,1,5,7,1,1
2088,H,36,0,Assez Bien,Assez Bien,Droit,Licence,4,4,0,1,1
2089,F,32,5,Très Bien,Passable,Informatique,Licence,1,4,4,0,1
2090,F,22,13,Bien,Bien,Sciences,Doctorat,2,3,7,1,0
2091,F,33,15,Très Bien,Passable,Informatique,Master,4,1,11,1,1
2092,F,28,3,Très Bien,Assez Bien,Sciences,Doctorat,1,3,3,0,0
2093,H,35,11,Passable,Très Bien,Marketing,Bac,1,3,6,0,0
2094,F,28,6,Très Bien,Passable,Droit,Doctorat,3,4,3,1,1
2095,F,40,2,Très Bien,Passable,Informatique,Bac,2,1,0,1,1
2096,H,31,8,Passable,Bien,Gestion,Doctorat,2,2,4,0,0
2097,F,21,12,Assez Bien,Bien,Droit,Bac,3,2,9,0,0
2098,H,32,7,Assez Bien,Assez Bien,Droit,Master,3,1,4,0,1
2099,F,20,12,Bien,Passable,Informatique,Bac,4,4,7,1,0
2100,F,27,13,Bien,Assez Bien,Sciences,Licence,4,2,1,1,1
2101,F,38,14,Assez Bien,Bien,Marketing,Licence,3,3,8,1,1
2102,F,35,4,Très Bien,Passable,Informatique,Licence,2,4,0,0,0
2103,F,25,0,Très Bien,Très Bien,Marketing,Licence,3,1,0,1,1
2104,F,26,6,Très Bien,Passable,Gestion,Licence,4,5,5,0,1
2105,F,36,11,Bien,Assez Bien,Informatique,Bac,1,4,4,1,1
2106,F,22,7,Bien,Bien,Droit,Licence,2,1,7,1,1
2107,F,37,4,Bien,Très Bien,Droit,Bac,4,5,0,1,0
2108,H,20,7,Très Bien,Passable,Droit,Master,4,3,3,1,0
2109,F,37,4,Bien,Très Bien,Informatique,Master,1,2,2,1,1
2110,F,38,7,Très Bien,Bien,Informatique,Doctorat,1,3,1,0,1
2111,F,22,11,Bien,Assez Bien,Informatique,Licence,1,1,6,1,1
2112,F,34,4,Passable,Très Bien,Droit,Licence,4,2,2,0,1
2113,F,40,8,Assez Bien,Passable,Marketing,Doctorat,3,5,5,0,0
2114,F,33,14,Bien,Très Bien,Droit,Licence,4,4,2,1,0
2115,H,21,0,Passable,Passable,Gestion,Licence,4,1,0,1,1
2116,H,36,14,Passable,Assez Bien,Droit,Doctorat,3,5,2,1,0
2117,F,38,2,Bien,Passable,Gestion,Doctorat,2,3,2,0,0
2118,F,40,11,Bien,Passable,Droit,Master,3,2,4,1,1
2119,F,24,2,Bien,Passable,Informatique,Master,1,5,2,1,1
2120,F,38,0,Bien,Passable,Sciences,Doctorat,4,5,0,0,1
2121,H,21,6,Assez Bien,Bien,Droit,Master,1,3,2,0,0
2122,H,30,12,Bien,Assez Bien,Marketing,Bac,1,2,1,0,0
2123,F,23,8,Passable,Passable,Sciences,Bac,3,5,7,0,1
2124,F,21,11,Très Bien,Très Bien,Gestion,Doctorat,3,4,11,0,1
2125,H,20,4,Passable,Bien,Sciences,Bac,3,2,2,0,1
2126,H,23,13,Assez Bien,Assez Bien,Marketing,Bac,2,5,1,0,1
2127,H,32,15,Passable,Assez Bien,Informatique,Doctorat,2,3,4,1,0
2128,F,28,11,Passable,Assez Bien,Droit,Doctorat,2,5,2,0,1
2129,H,31,7,Bien,Passable,Informatique,Bac,4,3,5,0,0
2130,H,36,3,Assez Bien,Passable,Gestion,Master,4,1,1,0,1
2131,H,39,15,Très Bien,Bien,Marketing,Master,3,2,12,0,1
2132,H,27,3,Passable,Bien,Sciences,Doctorat,4,4,3,0,1
2133,F,40,7,Passable,Passable,Informatique,Licence,1,4,0,0,0
2134,H,36,14,Passable,Passable,Sciences,Bac,4,3,0,1,1
2135,F,25,0,Très Bien,Bien,Informatique,Bac,2,2,0,0,1
2136,F,22,15,Passable,Bien,Marketing,Bac,4,4,0,1,0
2137,H,29,13,Bien,Bien,Sciences,Master,1,1,7,1,0
2138,F,27,4,Bien,Très Bien,Droit,Master,2,5,4,1,0
2139,H,40,13,Très Bien,Très Bien,Marketing,Licence,1,1,4,0,1
2140,F,35,10,Bien,Passable,Informatique,Master,3,3,6,0,1
2141,F,30,13,Bien,Passable,Marketing,Master,3,5,1,0,1
2142,H,34,10,Passable,Assez Bien,Droit,Bac,2,5,1,0,1
2143,F,20,9,Passable,Très Bien,Marketing,Bac,1,1,8,0,1
2144,F,35,2,Passable,Très Bien,Droit,Doctorat,3,2,2,0,0
2145,F,34,4,Passable,Très Bien,Gestion,Doctorat,1,2,4,0,0
2146,H,31,8,Bien,Passable,Informatique,Doctorat,3,3,2,1,0
2147,F,39,7,Très Bien,Bien,Droit,Doctorat,2,5,2,0,0
2148,H,26,2,Assez Bien,Passable,Marketing,Bac,3,1,0,0,1
2149,F,36,2,Passable,Assez Bien,Informatique,Bac,4,4,2,1,1
2150,F,27,12,Passable,Assez Bien,Droit,Doctorat,3,5,6,1,1
2151,F,26,14,Passable,Passable,Sciences,Licence,4,3,12,0,0
2152,F,36,12,Très Bien,Passable,Marketing,Licence,1,2,2,1,1
2153,H,36,13,Bien,Très Bien,Sciences,Bac,4,3,9,1,1
2154,F,30,6,Assez Bien,Assez Bien,Gestion,Master,2,1,6,1,0
2155,F,37,15,Bien,Bien,Sciences,Master,2,5,15,0,0
2156,F,34,5,Passable,Très Bien,Marketing,Master,4,1,2,0,0
2157,H,38,8,Passable,Passable,Marketing,Doctorat,3,3,8,0,0
2158,H,22,7,Bien,Assez Bien,Marketing,Bac,2,4,5,1,0
2159,H,23,6,Très Bien,Passable,Droit,Bac,1,2,5,0,1
2160,H,25,10,Très Bien,Assez Bien,Informatique,Master,3,1,10,1,0
2161,F,31,14,Passable,Très Bien,Gestion,Master,4,3,4,0,1
2162,H,40,11,Bien,Passable,Droit,Doctorat,2,3,4,0,1
2163,F,28,2,Assez Bien,Très Bien,Informatique,Doctorat,2,4,1,1,0
2164,H,22,0,Passable,Très Bien,Gestion,Bac,3,2,0,0,1
2165,H,36,10,Passable,Assez Bien,Droit,Master,1,5,8,1,1
2166,H,36,9,Bien,Très Bien,Gestion,Doctorat,1,5,2,0,0
2167,H,35,6,Assez Bien,Passable,Sciences,Bac,1,4,3,0,0
2168,F,26,6,Passable,Passable,Marketing,Master,3,2,6,0,0
2169,F,35,7,Assez Bien,Assez Bien,Informatique,Master,2,1,5,0,0
2170,H,23,13,Assez Bien,Bien,Droit,Licence,4,4,2,0,0
2171,H,34,5,Passable,Très Bien,Marketing,Licence,2,1,3,0,0
2172,H,21,9,Assez Bien,Assez Bien,Gestion,Licence,1,3,6,0,0
2173,F,35,10,Très Bien,Passable,Informatique,Bac,2,4,4,1,1
2174,H,21,4,Assez Bien,Passable,Informatique,Doctorat,3,3,3,1,1
2175,F,34,9,Assez Bien,Très Bien,Sciences,Bac,2,5,3,1,0
2176,F,31,9,Très Bien,Assez Bien,Informatique,Licence,1,4,7,1,0
2177,F,32,7,Passable,Assez Bien,Droit,Master,1,1,4,0,0
2178,H,36,10,Passable,Assez Bien,Droit,Licence,3,2,4,1,0
2179,F,31,6,Bien,Bien,Marketing,Licence,2,3,1,1,1
2180,F,27,15,Bien,Assez Bien,Informatique,Bac,4,3,5,1,1
2181,F,29,8,Assez Bien,Assez Bien,Gestion,Licence,2,5,4,0,0
2182,H,38,1,Très Bien,Bien,Droit,Bac,1,5,0,1,1
2183,H,27,8,Très Bien,Assez Bien,Sciences,Bac,1,5,3,1,1
2184,H,30,13,Passable,Très Bien,Informatique,Bac,2,1,9,0,0
2185,H,30,10,Bien,Bien,Marketing,Master,1,3,3,1,0
2186,H,23,4,Très Bien,Très Bien,Droit,Doctorat,3,3,4,0,0
2187,H,24,4,Passable,Assez Bien,Informatique,Doctorat,1,3,1,0,1
2188,F,23,11,Bien,Bien,Sciences,Doctorat,2,4,9,1,0
2189,F,25,11,Assez Bien,Passable,Gestion,Licence,2,3,3,1,1
2190,F,38,9,Bien,Très Bien,Informatique,Licence,4,5,0,1,1
2191,F,27,14,Très Bien,Très Bien,Sciences,Doctorat,4,5,6,0,0
2192,H,33,4,Assez Bien,Assez Bien,Sciences,Master,4,1,4,1,0
2193,H,35,9,Très Bien,Très Bien,Marketing,Master,3,2,4,0,0
2194,H,36,10,Très Bien,Très Bien,Sciences,Doctorat,4,4,2,0,0
2195,H,39,1,Assez Bien,Assez Bien,Sciences,Doctorat,2,3,0,0,1
2196,H,33,7,Bien,Très Bien,Sciences,Doctorat,4,2,7,1,0
2197,H,26,5,Passable,Passable,Droit,Licence,4,3,4,0,0
2198,F,33,9,Assez Bien,Assez Bien,Informatique,Doctorat,3,1,0,0,0
2199,F,37,0,Assez Bien,Passable,Gestion,Bac,4,1,0,1,1
2200,F,20,6,Bien,Bien,Droit,Bac,3,2,6,1,1
2201,H,38,5,Bien,Bien,Informatique,Master,1,3,2,0,0
2202,H,28,15,Passable,Bien,Sciences,Bac,4,3,3,1,1
2203,F,24,1,Bien,Très Bien,Gestion,Bac,3,2,0,1,0
2204,H,39,5,Passable,Bien,Sciences,Doctorat,3,2,2,0,1
2205,H,29,7,Très Bien,Passable,Sciences,Doctorat,2,3,5,0,0
2206,F,34,3,Bien,Bien,Marketing,Licence,2,1,0,1,1
2207,H,39,11,Passable,Très Bien,Droit,Master,4,3,2,0,1
2208,F,40,13,Très Bien,Très Bien,Sciences,Bac,1,2,12,1,0
2209,H,30,11,Bien,Bien,Gestion,Doctorat,2,2,2,1,0
2210,H,30,9,Passable,Bien,Marketing,Bac,3,3,1,1,0
2211,H,28,9,Assez Bien,Très Bien,Droit,Doctorat,3,4,9,1,1
2212,H,21,13,Passable,Bien,Informatique,Licence,1,2,8,1,1
2213,F,27,14,Très Bien,Passable,Droit,Bac,2,2,11,1,0
2214,F,35,13,Bien,Passable,Gestion,Bac,2,1,3,0,0
2215,H,21,9,Bien,Passable,Sciences,Licence,3,4,5,1,0
2216,F,31,0,Passable,Passable,Sciences,Bac,2,4,0,0,0
2217,H,27,5,Bien,Assez Bien,Marketing,Bac,2,3,3,1,0
2218,H,32,5,Passable,Assez Bien,Sciences,Bac,2,2,1,0,0
2219,F,28,7,Très Bien,Assez Bien,Informatique,Master,1,3,5,0,0
2220,H,31,6,Très Bien,Passable,Sciences,Bac,2,2,2,0,1
2221,H,32,15,Très Bien,Passable,Droit,Bac,3,3,10,0,1
2222,F,29,5,Assez Bien,Très Bien,Gestion,Master,2,2,0,0,1
2223,H,34,7,Assez Bien,Bien,Informatique,Bac,3,2,2,1,1
2224,F,40,14,Bien,Passable,Sciences,Licence,1,3,10,0,0
2225,H,33,7,Très Bien,Très Bien,Sciences,Bac,2,5,7,1,1
2226,H,37,0,Bien,Assez Bien,Droit,Bac,4,3,0,1,0
2227,H,38,8,Bien,Passable,Sciences,Master,1,1,3,1,1
2228,H,22,3,Assez Bien,Bien,Marketing,Bac,3,3,1,0,0
2229,F,24,8,Très Bien,Bien,Informatique,Doctorat,3,2,5,1,1
2230,F,30,10,Très Bien,Très Bien,Informatique,Licence,1,3,7,0,1
2231,F,38,13,Passable,Assez Bien,Gestion,Master,4,3,8,1,0
2232,H,25,8,Passable,Assez Bien,Marketing,Licence,1,2,0,0,1
2233,F,20,7,Très Bien,Très Bien,Informatique,Bac,4,3,5,1,1
2234,H,28,8,Assez Bien,Assez Bien,Sciences,Bac,2,1,0,1,1
2235,F,22,15,Bien,Très Bien,Gestion,Bac,1,1,2,0,0
2236,H,21,12,Très Bien,Passable,Sciences,Doctorat,4,5,8,0,0
2237,H,27,1,Passable,Passable,Droit,Doctorat,3,5,0,0,0
2238,F,24,10,Très Bien,Passable,Informatique,Licence,2,1,0,0,0
2239,H,35,8,Passable,Assez Bien,Gestion,Doctorat,2,1,1,1,0
2240,F,37,14,Passable,Très Bien,Sciences,Licence,3,2,2,0,0
2241,H,39,10,Très Bien,Bien,Droit,Licence,1,3,2,0,0
2242,F,34,3,Passable,Très Bien,Marketing,Master,3,5,0,1,1
2243,F,23,10,Passable,Très Bien,Informatique,Doctorat,3,2,1,1,0
2244,F,27,7,Très Bien,Passable,Droit,Licence,2,3,4,0,1
2245,F,20,9,Passable,Bien,Droit,Master,2,5,4,1,0
2246,H,36,9,Assez Bien,Passable,Droit,Master,2,4,1,0,1
2247,F,30,5,Passable,Bien,Droit,Master,2,5,3,0,0
2248,H,21,8,Très Bien,Passable,Sciences,Licence,4,3,4,0,1
2249,F,21,15,Assez Bien,Assez Bien,Marketing,Licence,3,3,9,0,1
2250,H,27,13,Assez Bien,Très Bien,Marketing,Licence,1,3,4,0,1
2251,F,28,7,Très Bien,Très Bien,Marketing,Bac,2,5,6,0,0
2252,H,37,15,Très Bien,Passable,Informatique,Licence,1,5,3,1,0
2253,F,25,2,Très Bien,Passable,Marketing,Doctorat,2,5,0,0,0
2254,F,22,10,Très Bien,Bien,Droit,Bac,3,2,0,1,1
2255,H,31,9,Assez Bien,Passable,Droit,Bac,4,4,5,0,1
2256,H,22,12,Très Bien,Assez Bien,Sciences,Master,2,5,2,0,0
2257,F,38,11,Assez Bien,Très Bien,Marketing,Master,1,4,4,1,1
2258,H,34,13,Bien,Bien,Droit,Licence,2,1,0,0,1
2259,F,40,0,Bien,Très Bien,Sciences,Master,2,4,0,1,1
2260,H,28,4,Assez Bien,Assez Bien,Informatique,Licence,2,5,1,1,1
2261,F,36,7,Très Bien,Passable,Droit,Master,1,3,6,1,0
2262,H,40,7,Assez Bien,Passable,Sciences,Doctorat,3,3,6,1,1
2263,F,28,11,Très Bien,Assez Bien,Informatique,Master,1,5,3,1,1
2264,F,40,14,Passable,Assez Bien,Marketing,Master,4,3,7,1,0
2265,F,33,9,Très Bien,Passable,Sciences,Master,2,5,0,0,1
2266,H,30,1,Assez Bien,Assez Bien,Marketing,Master,4,3,1,1,0
2267,H,33,2,Assez Bien,Bien,Marketing,Bac,3,5,0,0,0
2268,F,25,4,Passable,Assez Bien,Gestion,Master,3,3,1,1,1
2269,F,29,5,Assez Bien,Très Bien,Informatique,Bac,4,2,3,1,0
2270,F,35,12,Bien,Bien,Sciences,Doctorat,3,5,3,1,1
2271,H,37,14,Bien,Bien,Informatique,Licence,3,5,1,0,1
2272,F,30,15,Très Bien,Passable,Gestion,Doctorat,4,3,3,1,0
2273,F,33,10,Bien,Passable,Sciences,Licence,1,1,0,1,1
2274,F,25,9,Très Bien,Bien,Droit,Master,1,2,1,1,0
2275,H,23,3,Passable,Assez Bien,Marketing,Doctorat,1,4,3,1,1
2276,F,35,15,Bien,Très Bien,Gestion,Master,3,1,15,0,1
2277,H,28,10,Assez Bien,Assez Bien,Droit,Doctorat,3,3,10,1,0
2278,F,34,8,Bien,Très Bien,Marketing,Bac,2,1,0,1,0
2279,H,23,3,Bien,Bien,Informatique,Master,4,2,2,0,1
2280,F,25,5,Très Bien,Passable,Droit,Licence,4,2,5,1,0
2281,F,32,2,Passable,Bien,Sciences,Bac,3,4,2,0,0
2282,F,40,9,Bien,Très Bien,Gestion,Licence,1,5,3,1,0
2283,H,21,2,Passable,Bien,Gestion,Doctorat,2,3,0,1,0
2284,H,31,7,Très Bien,Très Bien,Gestion,Doctorat,3,1,3,0,1
2285,H,36,14,Bien,Passable,Gestion,Master,1,4,1,0,1
2286,H,29,7,Bien,Passable,Marketing,Licence,2,2,4,1,0
2287,H,24,4,Très Bien,Assez Bien,Droit,Bac,2,3,4,0,1
2288,F,21,14,Assez Bien,Très Bien,Sciences,Licence,4,3,6,0,1
2289,H,27,1,Passable,Bien,Informatique,Licence,4,1,0,0,1
2290,F,40,7,Très Bien,Très Bien,Droit,Master,2,2,2,1,1
2291,H,37,9,Très Bien,Bien,Marketing,Doctorat,3,4,6,0,1
2292,F,23,3,Bien,Assez Bien,Droit,Master,3,2,0,1,1
2293,F,31,4,Très Bien,Très Bien,Sciences,Bac,2,3,1,1,0
2294,H,29,2,Bien,Bien,Gestion,Master,2,1,1,0,0
2295,H,25,10,Très Bien,Assez Bien,Marketing,Master,1,3,5,1,1
2296,H,39,11,Assez Bien,Assez Bien,Gestion,Doctorat,3,4,1,0,0
2297,F,37,15,Assez Bien,Bien,Gestion,Doctorat,4,5,8,0,1
2298,F,33,14,Passable,Passable,Informatique,Bac,1,1,6,1,1
2299,H,33,1,Très Bien,Bien,Informatique,Doctorat,4,5,1,0,0
2300,H,24,2,Assez Bien,Très Bien,Gestion,Master,4,4,1,0,0
2301,H,21,3,Passable,Passable,Marketing,Bac,3,1,1,1,0
2302,F,27,3,Assez Bien,Bien,Marketing,Master,4,3,2,1,1
2303,H,24,2,Très Bien,Assez Bien,Sciences,Master,4,1,1,1,1
2304,H,32,2,Très Bien,Bien,Gestion,Licence,1,1,0,0,0
2305,H,32,13,Passable,Très Bien,Sciences,Licence,2,1,3,0,0
2306,F,26,4,Passable,Bien,Marketing,Master,3,3,0,0,1
2307,F,29,12,Assez Bien,Très Bien,Gestion,Doctorat,1,5,0,1,0
2308,H,36,12,Passable,Passable,Sciences,Licence,1,1,4,1,0
2309,F,28,8,Assez Bien,Bien,Informatique,Master,3,1,4,1,1
2310,H,40,1,Bien,Assez Bien,Marketing,Licence,3,3,0,1,1
2311,F,36,6,Passable,Très Bien,Gestion,Licence,2,1,1,0,0
2312,F,33,10,Bien,Passable,Droit,Master,3,3,0,1,1
2313,H,36,8,Passable,Bien,Sciences,Doctorat,4,4,3,0,0
2314,F,36,14,Passable,Passable,Informatique,Master,4,1,3,0,0
2315,F,20,3,Passable,Bien,Sciences,Doctorat,4,4,3,1,0
2316,F,39,8,Assez Bien,Bien,Sciences,Licence,2,3,8,1,1
2317,H,20,13,Assez Bien,Bien,Marketing,Licence,2,3,10,0,0
2318,H,32,11,Assez Bien,Passable,Sciences,Licence,2,2,0,1,0
2319,H,31,9,Bien,Bien,Marketing,Master,3,3,7,1,0
2320,F,26,1,Assez Bien,Passable,Gestion,Bac,2,3,1,1,1
2321,F,33,8,Assez Bien,Passable,Marketing,Master,3,4,1,1,1
2322,H,32,14,Passable,Bien,Informatique,Bac,1,1,1,0,1
2323,F,24,15,Bien,Assez Bien,Marketing,Bac,3,4,11,0,1
2324,F,20,7,Passable,Assez Bien,Droit,Licence,3,5,0,0,0
2325,H,21,0,Très Bien,Très Bien,Sciences,Doctorat,4,5,0,0,1
2326,H,21,12,Bien,Assez Bien,Marketing,Master,2,2,2,1,0
2327,H,20,14,Très Bien,Très Bien,Sciences,Licence,3,2,9,1,0
2328,F,33,13,Passable,Assez Bien,Informatique,Licence,2,5,12,0,1
2329,H,21,2,Passable,Très Bien,Sciences,Bac,1,5,1,1,0
2330,H,30,2,Assez Bien,Très Bien,Sciences,Doctorat,4,1,2,1,1
2331,F,31,3,Bien,Bien,Droit,Bac,4,1,1,1,0
